label,document,joy,embarrassed,anger,nervous,hurt,sad
3,남편이 외박하지 않기로 해놓고선 자꾸 어겨. 매번 같은 말하는 것도 지겹고 스트레스만 받아.,0,0,0,1,0,0
0,유능한 의사 선생님께 수술을 받게 되었어. 정말 기뻐!,1,0,0,0,0,0
0,우리 가족이 나를 정성껏 간병해줬어. 난 그 행동에 감동을 받았어.,1,0,0,0,0,0
0,친한 친구들이 병문안을 와주었어! 난 지금 무척 기뻐!,1,0,0,0,0,0
0,투병 중이던 친구가 건강을 되찾았어. 정말 다행이야.,1,0,0,0,0,0
0,입원했을 때 남편이 나의 곁에서 항상 나를 지켜줬었어. 난 항상 그 상황이 만족스러웠어.,1,0,0,0,0,0
0,의사 선생님이 나의 건강을 항상 확인해줘. 난 지금 정말 안심이 돼.,1,0,0,0,0,0
0,아들이 퇴원을 기념하며 꽃다발을 들고 왔어. 난 정말 기뻐.,1,0,0,0,0,0
0,내가 퇴원하는 날 가족들이 깜짝 파티를 해줬어. 난 너무 기뻐서 눈물을 흘렸어.,1,0,0,0,0,0
0,내가 배탈이 났는데 남편이 그 사실을 알자마자 죽을 끓여줬거든. 너무 행복했어.,1,0,0,0,0,0
0,오늘 병원을 갔다 왔더니 딸이 미역국을 끓여줬는데 정말 맛있었어.,1,0,0,0,0,0
0,오늘 내 혈압이 떨어졌어. 정말 다행이야.,1,0,0,0,0,0
0,병이 완치되었어. 이제 퇴원을 하면 된다는 게 너무 기분이 좋아.,1,0,0,0,0,0
3,어느새 내가 늙어버렸어. 난 어떻게 해야 할지 모르겠어.,0,0,0,1,0,0
3,잠을 자도 요즘 자꾸 깨네. 너무 당혹스러워.,0,0,0,1,0,0
3,이제는 새로운 꿈을 찾는 것보다는 죽음을 준비해야 할 때인 것 같아. 너무 슬퍼.,0,0,0,1,0,0
3,길을 걷는데 이미 세상을 떠난 남편과 친구들이 보였어. 곧 나도 그렇게 될까?,0,0,0,1,0,0
3,마음과는 다르게 거울을 보면 거기에는 노인만 앉아 있어. 너무 당혹스러워.,0,0,0,1,0,0
3,암이 완치된 남편이 나에게 이혼을 요구했어. 내가 많이 늙어서일까?,0,0,0,1,0,0
3,요즘 다리에 힘이 잘 안 들어가서 힘들어.,0,0,0,1,0,0
3,손녀딸은 나랑 놀고 싶어 하는데 내가 기운이 없어서 많이 힘들다.,0,0,0,1,0,0
3,잠이 들고 나면 내일이 될 줄 알았는데 고작 오 분이 지나면 깨. 너무 힘들어.,0,0,0,1,0,0
3,활기찬 하루를 보내려고 해도 기운이 없어. 너무 힘들어.,0,0,0,1,0,0
3,딸이 얼마 전 내 장례 얘기를 꺼냈어. 난 지금 너무 착잡해.,0,0,0,1,0,0
3,내가 언젠가 죽을 거라는 생각을 하니까 눈앞이 하얘져서 아무 생각도 안나.,0,0,0,1,0,0
1,동창회에 명품 옷을 입고 나갔는데 동창들이 내 모습을 보고 수군거리는 게 느껴져서 당황스러웠어.,0,1,0,0,0,0
1,자식들에게 손 벌리기 싫어서 병원비를 대출받았어.,0,1,0,0,0,0
1,사람들은 나의 병원비를 자식들이 내주는 줄 알고 있지만 사실 나 혼자 부담하고 있어 걱정이야.,0,1,0,0,0,0
1,수술비가 없어 당황스럽지만 그렇다고 해서 친구들에게 내가 돈이 없다는 사실을 알리기 싫어서 도움을 요청하지 않았어.,0,1,0,0,0,0
1,간호사들 사이에서 입원비를 밀리는 환자라고 소문나서 무척 창피해.,0,1,0,0,0,0
1,지갑 사정이 넉넉하지 않은데 자식들 눈치 보여서 용돈을 많이 주고 있어.,0,1,0,0,0,0
1,아내 몰래 보험금을 주식에 투자하고 있는데 아내에게 들킬까 봐 걱정이야.,0,1,0,0,0,0
1,사업도 망하고 병에도 걸린 나의 현실이 너무 고통스러워.,0,1,0,0,0,0
1,가난해 보이기 싫어서 값비싼 아들의 차를 타고 병원에 갔어.,0,1,0,0,0,0
1,딸이 결혼할 때 내 수술비까지 털어서 좋은 혼수를 해주었더니 재정적으로 부담이 돼.,0,1,0,0,0,0
1,아프고 병들면 노후 자금이 필요하다고 하는 지인에게 걱정 말라며 거짓말하고 말았어.,0,1,0,0,0,0
1,입원한 부자 친구에게 없어 보이지 않으려고 비싼 선물을 들고 병문안을 갔어.,0,1,0,0,0,0
2,자식들이 평소에는 잘 들여다보지 않으면서 유산 얘기에는 민감하게 반응해서 너무 화가 나.,0,0,1,0,0,0
2,외출을 하고 들어왔는데 가족 중 아무도 내다보지 않아 너무 화가 나서 소리를 질렀어.,0,0,1,0,0,0
2,친구와 동네에서 장기를 두는데 자꾸 훈수를 두는 사람이 있어서 너무 화가 나.,0,0,1,0,0,0
2,동창들과 오랜만에 만난 술자리에서 별것 아닌 일로 꼬투리를 잡고 싸우게 돼서 화가 나.,0,0,1,0,0,0
2,지하철 환승역을 몰라서 지나가는 학생들한테 물어봤는데 그냥 무시하고 지나쳐서 매우 화가 났어.,0,0,1,0,0,0
2,오늘 오전에 한 젊은 청년이 노약자석에 앉아 있는 것을 보았는데 화가 나서 청년을 강제로 끌어내렸어.,0,0,1,0,0,0
2,독립도 안 하고 매일 술에 취해 들어오는 아들이 꼴도 보기 싫고 화가 나.,0,0,1,0,0,0
2,아들이 내가 하는 말에 대해서 잘 들으려 하지도 않고 말대꾸만 하는 것 같아서 너무 화가 나.,0,0,1,0,0,0
2,앉을 자리도 없는 병원에서 대기 시간이 계속 늘어나자 화가 나서 간호사에게 소리를 질렀어.,0,0,1,0,0,0
2,자식들이 결혼하더니 변했어. 내가 먼저 연락하지 않으면 연락을 하지 않아.,0,0,1,0,0,0
2,돈을 빌려 간 친구가 돈을 갚지 않고 있어서 매우 화가 나. 그래서 매일 그 친구 집에 찾아갔어.,0,0,1,0,0,0
2,자식들에게 가끔 연락이 오는데 선물해 준다던 물건은 언제 사는지 자꾸 물어보게 돼.,0,0,1,0,0,0
2,한 시간 정도 걸릴 줄 알았던 동창회 모임이 점점 길어져서 빨리 집에 가고 싶어.,0,0,1,0,0,0
2,나가야 하는데 지갑을 어디에다 두었는지 모르겠어. 아내에게 물어보니 아내도 모른다고 해서 무척 당황스러워.,0,0,1,0,0,0
2,모임에서 돈을 모아 해외여행을 가자고 했는데 언제 갈 수 있는 건지 궁금해.,0,0,1,0,0,0
2,오랜만에 가족들끼리 여행을 가기로 했는데 자식들이 일이 있다며 미뤄서 화가 나.,0,0,1,0,0,0
2,오랜만에 온 가족이 모여 외식을 하면 좋겠다고 했는데 아무도 알아보고 있지 않아서 가족들에게 화가 나.,0,0,1,0,0,0
2,이제 곧 내 생일인데 자식 중 누구도 얘기를 꺼내지 않아서 화가 나.,0,0,1,0,0,0
2,보건소에서 진료를 봤는데 검진 결과가 늦어지고 있어서 안달 나고 화가 나.,0,0,1,0,0,0
2,아내에게 건강 검진을 받아보라고 했는데 돈이 아깝다며 미루고 있어 걱정이야.,0,0,1,0,0,0
2,부동산에서 합리적인 가격을 제시하며 땅을 팔라고 전화가 오는데 아내가 반대해서 화가 나.,0,0,1,0,0,0
2,아들이 창업한 회사에 자본금을 투자했는데 실적이 점점 나빠지고 있어서 당황스러워.,0,0,1,0,0,0
1,길거리에서 침을 자주 뱉는 친구에게 하지 말라고 했더니 도리어 나에게 화를 내었어.,0,1,0,0,0,0
1,쓰레기를 버릴 곳이 없어 가방에 넣었더니 친구가 착한 척을 하느냐고 해서 당황스러워.,0,1,0,0,0,0
1,아들이 이혼한 후 손자를 우리에게 맡겨놓고 안부를 묻지 않고 있어 당황스러워.,0,1,0,0,0,0
1,다단계 건강식품을 판매하는 친구가 같이 일하자고 권유해서 당황스러워.,0,1,0,0,0,0
1,친구에게 고민거리를 털어놓았는데 그 뒤로 나를 은근히 비아냥거려서 당황스러워.,0,1,0,0,0,0
1,친구들과 만나기 위해서 나만 노력하고 다른 친구들은 아무것도 안 하고 있는 게 당황스럽고 화가 나.,0,1,0,0,0,0
1,요즘에는 시끄럽고 고집 센 사람들과 단체로 움직이는 게 불편하고 짜증이 나.,0,1,0,0,0,0
1,이제는 술 많이 먹기 내기하는 친구들을 보면 철이 덜 들었다고 생각해.,0,1,0,0,0,0
1,어린 시절에 있었던 내 치부를 지금도 이야기하는 친구가 있어서 당황스러워.,0,1,0,0,0,0
1,복지원에서 본인의 나이가 제일 많다고 안하무인인 사람이 있어 피곤하고 당황스러워.,0,1,0,0,0,0
1,아내는 한 번이면 알아들을 말을 몇 번씩이나 반복해서 말해서 듣는 사람을 피곤하게 만들어.,0,1,0,0,0,0
1,오십 년을 함께 살아온 남편이 이혼을 요구했어. 정말 당황스러워.,0,1,0,0,0,0
1,명절인데 자식 중 아무도 오지 않아서 너무 당황스러워.,0,1,0,0,0,0
1,오늘이 내 생일인데 아무도 연락이 오지 않아서 너무 당황스러워.,0,1,0,0,0,0
1,자식들이 나의 도움을 거절하자 당황스러워서 아무런 생각도 들지 않아.,0,1,0,0,0,0
1,평소 다니지 않던 노인정에 오랜만에 내가 나타나자 모두가 놀란 눈으로 쳐다보아서 당황스러웠어.,0,1,0,0,0,0
1,할머니라고 무시하는지 어떤 할아버지가 시비를 걸어와서 당황스러워.,0,1,0,0,0,0
1,아이들 데리고 산책하러 다니면 오히려 아이들 돌보느라 고생이라고 말하는 사람이 어이없고 당황스러워.,0,1,0,0,0,0
1,손자들 햄버거를 사주려 들어선 햄버거 가게에 무인 계산대가 있어서 당황스러워.,0,1,0,0,0,0
1,요즘 모든 것이 기계화되면서 내가 도움을 청해야 하는 상황도 많아져서 당황스러워.,0,1,0,0,0,0
1,예전에는 주변에 사람이 많았는데 어느 순간 찾아오는 사람이 없어서 당황스러워.,0,1,0,0,0,0
1,급한 일이 생겼는데 평소 친한 사람들이 연락이 안 돼서 도움을 요청할 곳이 없어 당황스러워.,0,1,0,0,0,0
1,오랜만에 고향에 내려갔는데 나랑 친했던 이웃들이 하나도 없어서 당황스러워.,0,1,0,0,0,0
2,과장님이 잘못한 일을 나한테 미뤘어. 어떻게 그럴 수 있는지 구역질이 나.,0,0,1,0,0,0
2,동료가 잘못한 일에 대해 억울하게 지목당한 나만 잘리게 되었어. 정말 화가 나네.,0,0,1,0,0,0
2,차장님이 자꾸 회사 업무 외에 사적인 일을 시키네. 자기 딸 수학 숙제를 대신 해달래.,0,0,1,0,0,0
2,면접 때 나를 뽑을 것처럼 칭찬하고 추가 질문을 하던 회사가 결국 나를 뽑지 않았어.,0,0,1,0,0,0
2,나를 걱정해주던 동기가 속으로 나를 무시하고 있단 사실을 알고 나니 화가 나네.,0,0,1,0,0,0
2,회사 화장실에서 우연히 내 험담을 듣게 되었어. 막상 들어보니 화가 치밀어 오르네.,0,0,1,0,0,0
2,기술직으로 먹고사는 게 자부심이 들 때도 있지만 이따금 무시를 당하는 거 같아 화가 나.,0,0,1,0,0,0
2,열불 나는 일이 생겼어. 다른 부서 동료들이 내가 속한 팀이 힘이 없는 조직이라 비웃네.,0,0,1,0,0,0
2,급하게 화재 신고를 받고 간 현장은 아비규환이야 너무 끔찍했어. 구역질이 나올 거 같아.,0,0,1,0,0,0
2,경찰 동료들이 불법적인 일도 적당히 눈감으며 하는 일이 속상하고 구역질이 치밀어 올라.,0,0,1,0,0,0
2,구역질 나는 장면을 목격해버렸어. 상사에게 선물 공세를 하며 승진을 부탁하는 동기가 있네.,0,0,1,0,0,0
2,오늘도 영업 실적을 위해 많은 사람을 만나고 비위를 맞추어 주었어. 참 힘드네.,0,0,1,0,0,0
4,억울하네. 팀원 한 사람의 실수로 다시 회의 소집해야 해.,0,0,0,0,1,0
4,직장 상사가 시키는 대로 했을 뿐인데 또 다른 상사가 내게 와서 뭐라고 하더라.,0,0,0,0,1,0
4,속상하네. 팀장님 지시 내용의 틀린 부분을 짚어 드렸는데 반항하는 거냐며 잔소릴 들었어.,0,0,0,0,1,0
4,너무 억울해. 취업 준비를 열심히 하는데 왜 번번이 떨어지는 이유를 모르겠네.,0,0,0,0,1,0
4,너무 억울해. 상사는 내가 알지도 못 하는 일의 주동자로 나를 지목했어.,0,0,0,0,1,0
4,믿기지 않아. 내가 그 회사에 들어가려고 노력했는데 취직한 지 얼마 안 돼서 부도가 나다니.,0,0,0,0,1,0
4,부모님이 공기업이 최고라고 해서 들어왔지만 활력이 없고 조직 분위기도 별로고 억울해.,0,0,0,0,1,0
4,내가 팀장이라고 팀원들이 잘못을 저지를 때마다 책임을 져야 한다는 사실이 조금 억울해.,0,0,0,0,1,0
4,너무 억울하네. 내가 가르쳐준 대로 일하지 않은 신입 때문에 차장님에게 혼이 났어.,0,0,0,0,1,0
4,내가 관심도 없는 여자와 사내 연애를 한다고 의심받아서 정말 억울해.,0,0,0,0,1,0
4,상사가 신입인 내게 아무것도 알려주지 않고 혼자서 잘하길 바라는데 참 억울해.,0,0,0,0,1,0
4,내가 회삿돈을 횡령했다는 터무니없는 소문이 나돌고 있어. 난 정말 억울해.,0,0,0,0,1,0
3,이번 달 실적이 모자라 회사 눈치를 보고 있어. 심히 마음이 불안해.,0,0,0,1,0,0
3,외근할 때 내 심장이 유리 심장인가 봐. 회사에서 전화만 와도 심장이 내려앉는 거 같아.,0,0,0,1,0,0
3,어려운 고민도 털어놓고 도움도 주고받던 동기들이 이젠 승진 때문에 서로 견제해서 불안해.,0,0,0,1,0,0
3,아주 큰 프로젝트가 있는데 팀원들이 속도가 더뎌서 초조하네.,0,0,0,1,0,0
3,끊임없이 경쟁을 요구하는 회사 분위기에 내가 먼저 도태되지는 않을까 불안해.,0,0,0,1,0,0
3,요즘 줄줄이 들어오는 신입직원들을 보면서 자괴감이 느껴져.,0,0,0,1,0,0
3,언제쯤 회사에서 불안에 쫓기지 않고 편한 마음을 가질 수 있게 될지 막막해.,0,0,0,1,0,0
3,언젠가 이 자리에서 내려오게 되면 어떻게 해야 하나 막막해서 요즘 불안해.,0,0,0,1,0,0
3,상사가 심상치 않은 목소리로 나를 호출하면 불안해서 심장이 터질 것 같아.,0,0,0,1,0,0
3,상사가 아침부터 기분이 안 좋아 보여 오전 내내 눈치를 살피는 게 너무 불안해.,0,0,0,1,0,0
3,상사는 항상 내가 실수하기를 기다리는 것 같아 불안해.,0,0,0,1,0,0
3,내가 들어오자마자 사무실이 조용해졌어. 은근히 신경 쓰여서 불안하네.,0,0,0,1,0,0
1,당황스럽네. 사장님이 신입이 크게 실수하고 수습 중인 것을 아셨어.,0,1,0,0,0,0
1,한 직원이 거래처와 계약을 하면서 뒤로 돈을 챙긴 사실을 알게 되었어. 혼란스럽네.,0,1,0,0,0,0
1,지금 큰 계약에 문제가 생겨서 각 부서 부장들끼리 서로 책임 안 지려고 싸우기 시작했어.,0,1,0,0,0,0
1,우리 부서의 핵심 인력인 친구가 갑자기 그만두겠다고 인원 충원을 해 달라고 해서 당황스럽네.,0,1,0,0,0,0
1,우리 회사 커뮤니티에 어떤 직원이 공개적으로 다른 직원을 비방한 걸로 혼란스럽네.,0,1,0,0,0,0
1,나도 나름대로 자부심 갖고 일했는데 경험도 없는 사람이 내 위에 상사라고 왔어.,0,1,0,0,0,0
1,내 동기가 어떻게 된 일인지 갑작스럽게 사장의 눈에 들어 파격 승진을 하게 되었어.,0,1,0,0,0,0
1,나름 여기서 열심히 한다고 했는데 갑자기 지방으로 발령이 났어. 참 당황스럽네.,0,1,0,0,0,0
1,여유롭게 진행하던 프로젝트가 일정이 급하게 앞당겨져 비상사태야.,0,1,0,0,0,0
1,요즘 너무 힘들었나 봐. 눈떠보니 출근 시간이 훌쩍 지나있어서 당황했어.,0,1,0,0,0,0
1,아주 잘 알던 거래처인데 나중에 보니 하자가 있어 클레임이 걸렸지 뭐야.,0,1,0,0,0,0
1,이번 들어온 신입 태도가 엉망이라 주의를 줬는데 오늘 출근을 안 해서 당황했어.,0,1,0,0,0,0
1,만성 질환이 많다 보니 약이 너무 많아. 이걸 다 먹어도 되는지 혼란스러워.,0,1,0,0,0,0
1,신장 이식을 약속했던 손자가 별안간 병원에 입원해서 혼란스러워.,0,1,0,0,0,0
1,너무 혼란스러워. 밝았던 친구가 우울증으로 자살했다는 것이 믿겨지지 않아.,0,1,0,0,0,0
1,내 악성 빈혈이 우리 손녀한테 유전되는 게 아닐까 걱정되네.,0,1,0,0,0,0
1,노인정 사람들이 모여서 서로 약을 바꿔 먹는 모습이 혼란스러워. 충격이야.,0,1,0,0,0,0
1,내 무릎이 언제 탈이 날지 몰라 사람들과 약속 잡기가 힘이 드네.,0,1,0,0,0,0
1,나 너무 당황스러워. 어지러움을 느껴서 진찰을 받았는데 내가 파킨슨병이래.,0,1,0,0,0,0
1,백내장을 놔두어서 시력이 나빠지니 사람들을 알아보기 어려워서 당황스럽네.,0,1,0,0,0,0
1,간 질환을 치료하지 못하면 여러 합병증이 온다는 진단을 받았어.,0,1,0,0,0,0
1,병 때문에 딸에게 가게를 물려주고 은퇴하려고 했는데 딸이 싫다고 하니 당황스럽네.,0,1,0,0,0,0
1,내가 다니는 병원의 간호사가 코로나 확진자라는데 나도 검사를 받아야 하는지 혼란스러워.,0,1,0,0,0,0
1,요실금이라 생각해서 병원에 갔는데 신장 질환이라는 말을 듣고 많이 당황했어.,0,1,0,0,0,0
3,아내가 아프다고 하네. 정말 초조해서 미치겠어.,0,0,0,1,0,0
3,아내가 출산한다는 소식을 들었어. 그런데 차가 너무 막히네.,0,0,0,1,0,0
3,여자친구에게 프러포즈하려고 이벤트를 준비했어. 그런데 여자친구가 아직 오질 않았어.,0,0,0,1,0,0
3,여자친구와 함께 지원한 회사의 합격자 발표를 기다리고 있어.,0,0,0,1,0,0
3,여자친구가 배가 아프다고 해. 그래서 업고 병원을 찾는 중인데 보이질 않아.,0,0,0,1,0,0
3,임신한 아내와 집 앞에서 산책 중이었어. 그런데 갑자기 아내의 양수가 터졌어.,0,0,0,1,0,0
3,아내 몰래 게임기를 샀어. 그런데 내가 집에 가기 전에 게임기가 도착해서 당황스러워.,0,0,0,1,0,0
3,내가 비상금을 모아놓는 책이 있어. 그런데 아내가 보겠다며 꺼내 들어서 몹시 초조해.,0,0,0,1,0,0
3,여자친구가 임신한 거 같다고 해. 그래서 산부인과에서 결과를 기다리고 있는데 몹시 긴장돼.,0,0,0,1,0,0
3,어제 술을 먹다 필름이 끊겨서 친구네 집에서 잤어. 아내가 나와 이야기를 하자는 데 몹시 긴장돼.,0,0,0,1,0,0
3,한참 전에 아내가 아기를 낳으러 분만실로 이동했어. 그런데 아직도 소식이 없어서 너무 초조해.,0,0,0,1,0,0
3,아내가 말도 없이 친정에 가서 좋았는데 갑자기 아내가 집에 돌아온다고 해. 당황스러워.,0,0,0,1,0,0
1,아내가 지금까지 모아뒀던 노후 자금을 아들에게 줘서 당황스러워.,0,1,0,0,0,0
1,내가 모아놓은 노후자금을 아내가 아이들 교육비로 사용해버렸어. 그래서 몹시 당황스러워.,0,1,0,0,0,0
1,아내가 내 노후 자금을 자식의 유학비로 쓰자고 말했어. 몹시 곤혹스러워.,0,1,0,0,0,0
1,아직 기간이 남았는데도 퇴직 준비를 하라는 말을 들었어. 갑작스러운 통보에 당황스러워.,0,1,0,0,0,0
1,우리 집 재정이 내 생각보다 좋지 않아. 통장을 보니 너무 당황스러워.,0,1,0,0,0,0
1,재테크 상담을 하러 갔어. 그런데 상담사가 노후 자금이 턱없이 부족하대.,0,1,0,0,0,0
1,아내가 갑자기 내 적금 통장을 넘겨달래. 솔직히 너무 당황스러워.,0,1,0,0,0,0
1,친구들과 노후에 대한 이야기를 하다 보니 서로 노후 자금 차이가 상당히 컸어.,0,1,0,0,0,0
1,노후를 위해 미리 사두었던 주식이 폭락해버렸어. 눈앞이 깜깜해.,0,1,0,0,0,0
1,아내가 노후 준비를 위해 일을 시작하겠다고 했어. 아내의 갑작스러운 통보 때문에 난감해.,0,1,0,0,0,0
1,친구들과 이야기를 하는데 나 혼자만 노후 준비를 하지 않았다는 사실을 깨달았어. 당황스러워.,0,1,0,0,0,0
1,슬슬 노후를 준비하려고 하는데 자식이 결혼 자금을 보태 달래. 난처한 심정이야.,0,1,0,0,0,0
1,자식이 나를 보러 오지 않아서 외롭고 쓸쓸해.,0,1,0,0,0,0
4,나는 건강하지만 자식이 무관심해서 외로워. 이웃은 자식들이 극진히 챙겨주며 화목하게 지내.,0,0,0,0,1,0
4,내 딸이 사돈댁한테만 각종 영양 식품을 챙겨줬어. 많이 부러워.,0,0,0,0,1,0
4,일흔이 되도록 나는 늘 더 젊어지고 건강해지고 싶었어.,0,0,0,0,1,0
4,모임에 나갔는데 다른 부부들이 우리 부부보다 건강해 보였어.,0,0,0,0,1,0
4,텔레비전에 나오는 연예인들은 나와 동갑인데도 건강하고 활력이 넘쳐.,0,0,0,0,1,0
4,사돈댁은 죽은 뒤 장례식까지 생각해놨어. 나도 빨리 준비해야 하는데 초조해.,0,0,0,0,1,0
4,젊은이들을 보면 늙고 힘없는 내가 미워져.,0,0,0,0,1,0
4,나는 늙어서 힘이 없는데 친구는 아직도 자주 등산을 해.,0,0,0,0,1,0
4,주위의 다른 사람들이 나보다 훨씬 건강한 거 같아. 너무 부러워.,0,0,0,0,1,0
4,아들이 나한테 사준 것보다 더 비싼 영양제를 남편한테 사 줬어. 부러워서 배가 아파.,0,0,0,0,1,0
0,우리 동네 노인들은 내가 어떤 결정을 해도 존중해줄 거야.,1,0,0,0,0,0
0,내 주변 사람들은 내가 노망이 난다고 해도 날 잘 보살펴 줄 거야.,1,0,0,0,0,0
0,나는 자식들이 내 노후를 책임져줄 것이라고 믿어.,1,0,0,0,0,0
0,윗집에 사는 총각은 우리 노부부의 안전을 언제나 중요하게 생각하고 있어.,1,0,0,0,0,0
0,시청은 우리 지역의 노인들을 위해서라면 무엇이든 해줄 거야.,1,0,0,0,0,0
0,옆집 노인은 매일 나와 인사를 나눠. 인사 나누는 걸 참 좋아하는 거 같아.,1,0,0,0,0,0
0,우리 동네 노인들은 서로 친해. 필요하다면 서로 어떻게든 도우려고 해.,1,0,0,0,0,0
0,옆집 총각은 내가 부를 때면 언제든지 와줄 거야.,1,0,0,0,0,0
0,아마 우리 가족만큼 화목한 가정은 세상 어디에도 없을 거야.,1,0,0,0,0,0
0,우리 마을 사람들은 노인을 존중하며 잘 섬겨.,1,0,0,0,0,0
0,그 과일 장수는 항상 품질이 좋은 과일만 가져다줘서 자주 가게 돼.,1,0,0,0,0,0
0,옆집 할머니는 내 심정을 항상 잘 이해해줘.,1,0,0,0,0,0
3,최근에 경기 침체가 심각해. 이로 인해 우리 기업도 큰 타격을 입을까 걱정돼.,0,0,0,1,0,0
3,이제 음식 살 돈도 없어. 당장 배고픔을 해결하는 게 걱정이야.,0,0,0,1,0,0
3,이번에 경기 침체가 심각해. 이제껏 벌어놓은 재산을 까먹을까 봐 초조해.,0,0,0,1,0,0
3,예전과 달리 폐지를 수집해도 먹고 살기가 너무 빠듯해.,0,0,0,1,0,0
3,나이가 너무 먹어서 기초 연금 외에는 돈을 얻을 길이 없어.,0,0,0,1,0,0
3,돈을 많이 빌렸어. 이번 달까지 돈을 못 갚으면 붙잡혀 갈 거 같아.,0,0,0,1,0,0
3,난 이 나이까지 질환 없이 잘 살았어. 그런데 갑자기 아들이 치료비가 필요하대.,0,0,0,1,0,0
3,이 나이가 되도록 아직도 대출금을 갚아야 하는 상황이 너무 걱정스러워.,0,0,0,1,0,0
3,이번 달에 월급이 체불됐어. 생활이 어려워질 것 같아.,0,0,0,1,0,0
3,옆집 할머니에게 빌린 돈을 도저히 갚을 자신이 없어서 걱정이야.,0,0,0,1,0,0
3,아들이 사고를 당했다는 소식을 들어서 너무 초조해.,0,0,0,1,0,0
3,남편이 돈을 너무 헤프게 써. 이러다가 노년의 생활이 망가질까 봐 늘 불안해.,0,0,0,1,0,0
4,이번 추석에도 시댁에 가면 나만 일하게 될 것 같아서 생각만 해도 스트레스가 쌓여.,0,0,0,0,1,0
4,언니 결혼식인데 왜 내 적금을 깨야 하는지 모르겠어.,0,0,0,0,1,0
4,난 항상 남자친구 뒷바라지를 하느라 너무 힘이 들어.,0,0,0,0,1,0
4,하루에 열 두 시간씩 일을 하니까 몸이 성한 곳이 없어.,0,0,0,0,1,0
4,남자친구와 무슨 일이 생기면 다투고 말싸움 하는 게 너무 싫어.,0,0,0,0,1,0
4,얼마 전 남편 사업이 실패해서 어렵게 마련한 아파트를 팔았어. 정말 힘들고 속상해.,0,0,0,0,1,0
5,난 남자친구가 너무 좋은데 남자 친구는 그렇지 않은 거 같아서 슬퍼.,0,0,0,0,0,1
4,오랫동안 사귄 남자 친구와 집안의 반대로 헤어져서 너무 슬퍼.,0,0,0,0,1,0
4,난 남자친구를 정말 사랑해서 모든 혼수를 내가 다 했더니 좋지만은 않아.,0,0,0,0,1,0
5,결혼까지 마음먹었던 남자친구가 어느 날 갑자기 불구가 되어서 마음이 괴롭고 슬퍼.,0,0,0,0,0,1
4,남자친구가 너무 보고 싶은데 멀리 있어서 자주 못 봐서 아쉬워.,0,0,0,0,1,0
0,올해 건강검진에서는 건강에 큰 이상이 없다고 하니깐 마음이 한결 가벼워지고 기분이 좋아.,1,0,0,0,0,0
0,아내의 무릎이 안 좋아서 항상 걱정했는데 많이 좋아졌다고 하니 기뻐.,1,0,0,0,0,0
0,대장 내시경을 했는데 종양이 있다고 해서 걱정했는데 괜찮다고 하네.,1,0,0,0,0,0
0,평소 규칙적인 식습관 덕분에 건강하게 지내는 것 같아 기뻐.,1,0,0,0,0,0
0,아들이 교통사고를 당해서 수술했는데 다행히 잘 회복되어 한시름 놓았어.,1,0,0,0,0,0
0,당뇨가 있어서 아내가 요즘 저염식으로 식단을 챙겨줬더니 당뇨 수치가 많이 좋아졌어.,1,0,0,0,0,0
0,허리에 협착증이 있다고 해서 걱정했는데 경미해서 약물치료만으로 가능해서 다행이야.,1,0,0,0,0,0
0,아내가 허리 수술을 받느라고 꼼짝 도 못 하다가 이제 서서히 움직이니까 너무나 좋아.,1,0,0,0,0,0
0,얼마 전에 처음으로 위 내시경을 해봤더니 건강하다고 해서 기분이 좋았어.,1,0,0,0,0,0
0,요새 소화불량 증세가 나타나서 산책하기 시작했더니 좋아져서 다행이야.,1,0,0,0,0,0
0,바이러스로 인해 다들 예민한데 갑자기 열이 올라 검사를 했더니 다행히 음성이 나왔어.,1,0,0,0,0,0
4,남편이 암 투병으로 힘들어하는 것을 옆에서 지켜볼 때마다 마음이 아프고 나도 힘들어.,0,0,0,0,1,0
4,교통사고를 당한 아들이 사경을 헤매고 있는데 그걸 보고 있자니 너무 괴로워.,0,0,0,0,1,0
4,암 환자인 남편이 내게 죽고 싶다고 말하는 순간 나도 너무 괴로웠어.,0,0,0,0,1,0
4,젊었을 때 우울증으로 자해를 했던 적이 있는데 아직도 그 흉터를 볼 때마다 괴로워.,0,0,0,0,1,0
4,자식들 출가하고 남편마저 세상을 뜨고 나니 나 혼자밖에 없는 것 같아서 너무 외로워.,0,0,0,0,1,0
4,아버지도 암으로 돌아가셨는데 이번에 남편도 암 판정을 받아서 세상이 무너지는 느낌이야.,0,0,0,0,1,0
4,교통사고로 허리를 다쳐서 일상생활이 어려워. 살기 싫은데 자식들이 말려서 괴로워.,0,0,0,0,1,0
4,조금 있으면 추석인데 자식들은 이번에도 찾아오지 않을 것 같아.,0,0,0,0,1,0
4,죽음만큼은 내가 선택하고 싶어서 자식들에게 말했더니 허락해 주지 않아 속상해.,0,0,0,0,1,0
4,요양원에서 함께 생활하던 사람들이 하나둘씩 세상을 뜨는 걸 보니까 두렵고 힘들어.,0,0,0,0,1,0
4,우리 가족 모두 건강하다고 자신했는데 얼마 전 아들이 당뇨병 진단을 받아서 괴로워.,0,0,0,0,1,0
4,나는 건강하게 잘살고 있지만 나의 오랜 친구들은 모두 내 곁에 없어서 마음이 공허해.,0,0,0,0,1,0
